G tract found at positions:
1207878, 1207977, -
1207982, 1208012, -
1208014, 1208038, -
1208047, 1208100, -
1208105, 1208278, -
1208296, 1208335, -
1208337, 1208353, -
1208366, 1208413, -
1208430, 1208461, -
1208465, 1208493, -
1208498, 1208830, -
1208841, 1208871, -
1208901, 1208935, -
1208950, 1208973, -
1208977, 1209165, -
1209168, 1209217, -
1209223, 1209250, -
1209255, 1209341, -
1209347, 1209466, -
1209490, 1209504, -
1209508, 1209577, -
1209587, 1209605, -
1209614, 1209633, -
1209639, 1209654, -
1209662, 1209687, -
1209688, 1209711, -
1209716, 1209754, -
1209758, 1209780, -
1209788, 1209825, -
1209836, 1209867, -
1209872, 1209915, -
1209923, 1209987, -
1209998, 1210054, -
1210058, 1210071, -
1210082, 1210157, -
1210163, 1210198, -
1210216, 1210261, -
1210277, 1210318, -
1210323, 1210355, -
1210356, 1210398, -
1210401, 1210417, -
1210419, 1210639, -
1210649, 1210675, -
1210677, 1210710, -
1210734, 1210762, -
1210772, 1210808, -
1210836, 1210848, -
1210854, 1211459, -
1211470, 1211601, -
1211618, 1211741, -
1211743, 1211933, -
1211946, 1211999, -
1212012, 1212036, -
1212070, 1212097, -
1212135, 1212195, -
1212210, 1212239, -
1212243, 1214185, -
1214192, 1214219, -
1214229, 1214256, -
1214270, 1215339, -
1215358, 1215443, -
1215459, 1215482, -
1215495, 1215540, -
1215543, 1215553, -
1215556, 1215581, -
1215592, 1215607, -
1215613, 1215638, -
1215640, 1215678, -
1215682, 1215734, -
1215738, 1215766, -
1215769, 1216968, -
1216982, 1217046, -
1217050, 1217079, -
1217111, 1217145, -
1217155, 1217243, -
1217244, 1217285, -
1217289, 1217310, -
1217313, 1217333, -
1217350, 1218622, -
1218642, 1218663, -
1218671, 1218820, -
1218823, 1219022, -
1219061, 1219105, -
1219126, 1220502, -
1220512, 1220560, -
1220569, 1220620, -
1220623, 1220654, -
1220682, 1220931, -
1220950, 1220966, -
1220973, 1221378, -
1221382, 1299254, -
1299261, 1299293, -
1299307, 1299461, -
1299476, 1299496, -
1299514, 1299746, -
1299748, 1299764, -
1299774, 1299814, -
1299817, 1299848, -
1299865, 1299922, -
1299927, 1300052, -
1300060, 1300087, -
1300095, 1300135, -
1300151, 1300181, -
1300186, 1301559, -
1301566, 1301598, -
1301611, 1301630, -
1301635, 1301663, -
1301673, 1301714, -
1301719, 1301799, -
1301800, 1301831, -
1301832, 1301868, -
1301875, 1301914, -
1301921, 1301935, -
1301939, 1301948, -
1301964, 1301983, -
1301998, 1302017, -
1302032, 1302046, -
1302054, 1302078, -
1302096, 1302192, -
1302203, 1302429, -
1302444, 1302478, -
1302482, 1302501, -
1302505, 1302527, -
1302529, 1302688, -
1302691, 1302714, -
1302722, 1302915, -
1302923, 1303011, -
1303013, 1303046, -
1303067, 1303095, -
1303103, 1303127, -
1303131, 1303204, -
1303208, 1303257, -
1303265, 1303332, -
1303336, 1303353, -
1303367, 1352910, -
1352936, 1353109, -
1353118, 1353176, -
1353196, 1353223, -
1353226, 1353276, -
1353301, 1353329, -
1353331, 1353350, -
1353353, 1353385, -
1353386, 1353457, -
1353459, 1353509, -
1353550, 1353611, -
1353613, 1353668, -
1353670, 1353725, -
1353737, 1353797, -
1353844, 1353896, -
1353949, 1353985, -
1354010, 1354079, -
1354099, 1354121, -
1354123, 1354145, -
1354148, 1354188, -
1354201, 1354217, -
1354231, 1354253, -
1354274, 1354299, -
1354303, 1354333, -
1354352, 1354376, -
1354384, 1354461, -
1354465, 1354494, -
1354498, 1354517, -
1354521, 1355206, -
1355235, 1355308, -
1355324, 1355487, -
1355492, 1355691, -
1355699, 1355715, -
1355728, 1355744, -
1355749, 1355780, -
1355794, 1355809, -
1355811, 1355847, -
1355851, 1355874, -
1355877, 1355903, -
1355928, 1355955, -
1355957, 1356759, -
1356774, 1356820, -
1356828, 1356886, -
1356890, 1357298, -
1357330, 1357345, -
1357353, 1357384, -
1357427, 1357785, -
1357791, 1357841, -
1357844, 1357893, -
1357904, 1358026, -
1358034, 1358067, -
1358069, 1358127, -
1358129, 1358172, -
1358187, 1358229, -
1358241, 1358260, -
1358265, 1362763, -
1362774, 1362791, -
1362794, 1362815, -
1362820, 1362844, -
1362859, 1362975, -
1362983, 1363020, -
1363032, 1363132, -
1363146, 1363230, -
1363243, 1363268, -
1363280, 1363334, -
1363336, 1363388, -
1363403, 1363483, -
1363490, 1363770, -
1363772, 1363827, -
1363835, 1363867, -
1363883, 1363928, -
1363944, 1363959, -
1363964, 1364195, -
1364207, 1364237, -
1364250, 1364270, -
1364311, 1364556, -
1364566, 1364640, -
1364649, 1364675, -
1364753, 1364796, -
1364815, 1364882, -
1364903, 1364995, -
1365011, 1365035, -
1365042, 1365068, -
1365092, 1365141, -
1365143, 1365366, -
1365381, 1365428, -
1365437, 1365521, -
1365533, 1365583, -
1365586, 1365773, -
1365776, 1365807, -
1365833, 1365899, -
1365916, 1365965, -
1365968, 1366020, -
1366031, 1366064, -
1366076, 1366119, -
1366134, 1366206, -
1366223, 1366242, -
1366247, 1366260, -
1366263, 1366313, -
1366319, 1366377, -
1366388, 1366465, -
1366472, 1366684, -
1366706, 1366746, -
1366751, 1366792, -
1366795, 1366815, -
1366828, 1366849, -
1366855, 1366871, -
1366873, 1367006, -
1367011, 1367051, -
1367055, 1367123, -
1367126, 1367297, -
1367301, 1367331, -
1367335, 1367447, -
1367473, 1367528, -
1367533, 1367564, -
1367566, 1367594, -
1367605, 1367686, -
1367698, 1367723, -
1367734, 1367785, -
1367794, 1367833, -
1367874, 1367930, -
1367953, 1367975, -
1367977, 1368004, -
1368007, 1368038, -
1368040, 1368134, -
1368150, 1368358, -
1368364, 1368396, -
1368401, 1368414, -
1368418, 1368461, -
1368462, 1368734, -
1368749, 1368794, -
1368804, 1369048, -
1369050, 1369094, -
1369108, 1369138, -
1369150, 1369219, -
1369222, 1369385, -
1369387, 1369406, -
1369408, 1369439, -
1369442, 1369475, -
1369477, 1369502, -
1369504, 1369528, -
1369537, 1369696, -
1369722, 1369829, -
1369831, 1369850, -
1369855, 1369868, -
1369888, 1369926, -
1369933, 1372396, -
1372411, 1372429, -
1372434, 1372453, -
1372455, 1372598, -
1372608, 1372642, -
1372665, 1372777, -
1372807, 1372837, -
1372840, 1372858, -
1372864, 1373168, -
1373170, 1373284, -
1373287, 1373494, -
1373498, 1374949, -
1374952, 1376038, -
1376075, 1376116, -
1376123, 1376160, -
1376172, 1376187, -
1376207, 1376230, -
1376256, 1376379, -
1376393, 1376634, -
1376657, 1376690, -
1376694, 1376849, -
1376854, 1376877, -
1376880, 1376894, -
1376900, 1376914, -
1376920, 1377061, -
1377066, 1377092, -
1377098, 1377128, -
1377138, 1377172, -
1377178, 1377226, -
1377229, 1377278, -
1377286, 1377342, -
1377355, 1377404, -
1377411, 1377505, -
1377513, 1377541, -
1377555, 1377651, -
1377664, 1377685, -
1377694, 1377718, -
1377724, 1377772, -
1377775, 1377824, -
1377826, 1377855, -
1377864, 1377895, -
1377901, 1377931, -
1377938, 1378205, -
1378206, 1378228, -
1378233, 1378254, -
1378264, 1378432, -
1378439, 1378456, -
1378458, 1378492, -
1378494, 1378782, -
1378784, 1378822, -
1378833, 1378907, -
1378924, 1378981, -
1378993, 1379027, -
1379046, 1379105, -
1379108, 1379365, -
1379371, 1379402, -
1379404, 1379500, -
1379505, 1379542, -
1379575, 1379604, -
1379613, 1379681, -
1379691, 1379726, -
1379746, 1379813, -
1379816, 1380117, -
1380118, 1380169, -
1380173, 1380203, -
1380205, 1381222, -
1381227, 1381305, -
1381338, 1381401, -
1381433, 1381466, -
1381472, 1381521, -
1381525, 1381613, -
1381616, 1381874, -
1381891, 1381907, -
1381914, 1381946, -
1381947, 1381958, -
1381980, 1382000, -
1382016, 1382199, -
1382203, 1382462, -
1382476, 1382525, -
1382529, 1382552, -
1382591, 1382798, -
1382802, 1382836, -
1382860, 1383254, -
1383262, 1383287, -
1383306, 1383335, -
1383342, 1383373, -
1383386, 1383431, -
1383455, 1383503, -
1383512, 1383555, -
1383576, 1383650, -
1383674, 1383710, -
1383719, 1383745, -
1383761, 1383795, -
1383800, 1383908, -
1383913, 1383942, -
1383955, 1383985, -
1383996, 1384014, -
1384021, 1384053, -
1384063, 1384094, -
1384098, 1384157, -
1384167, 1384194, -
1384212, 1384277, -
1384288, 1384299, -
1384306, 1384326, -
1384356, 1384387, -
1384392, 1384488, -
1384500, 1384592, -
1384593, 1384627, -
1384638, 1384680, -
1384691, 1384738, -
1384749, 1384791, -
1384821, 1384855, -
1384893, 1384933, -
1384940, 1384965, -
1384984, 1385338, -
1385340, 1385394, -
1385408, 1385446, -
1385447, 1385518, -
1385520, 1385570, -
1385588, 1385639, -
1385647, 1385683, -
1385688, 1385712, -
1385723, 1385748, -
1385753, 1385829, -
1385843, 1385854, -
1385861, 1385911, -
1385915, 1385988, -
1386003, 1386037, -
1386039, 1386146, -
1386166, 1386376, -
1386379, 1386418, -
1386429, 1386483, -
1386495, 1386537, -
1386549, 1386572, -
1386578, 1386599, -
1386607, 1386646, -
1386648, 1386662, -
1386665, 1386712, -
1386751, 1386800, -
1386813, 1386841, -
1386845, 1386916, -
1386946, 1386978, -
1386987, 1387014, -
1387017, 1387058, -
1387063, 1387204, -
1387216, 1387264, -
1387268, 1387342, -
1387351, 1387373, -
1387381, 1387432, -
1387456, 1387485, -
1387492, 1387513, -
1387518, 1387539, -
1387544, 1387591, -
1387597, 1387673, -
1387691, 1387729, -
1387731, 1387765, -
1387774, 1387831, -
1387837, 1387864, -
1387876, 1387918, -
1387927, 1387949, -
1388000, 1388056, -
1388060, 1388090, -
1388107, 1388232, -
1388235, 1388272, -
1388293, 1388330, -
1388350, 1388388, -
1388389, 1388430, -
1388451, 1388486, -
1388488, 1388527, -
1388574, 1388590, -
1388593, 1388609, -
1388619, 1389060, -
1389067, 1389106, -
1389122, 1389216, -
1389227, 1389257, -
1389260, 1389292, -
1389303, 1389327, -
1389330, 1389372, -
1389380, 1389394, -
1389397, 1389433, -
1389440, 1389495, -
1389497, 1389521, -
1389532, 1389799, -
1389803, 1389881, -
1389883, 1389929, -
1389937, 1389994, -
1389996, 1390022, -
1390060, 1390326, -
1390332, 1390368, -
1390388, 1391254, -
1391272, 1391326, -
1391329, 1391375, -
1391380, 1391409, -
1391434, 1392482, -
1392499, 1392526, -
1392531, 1392601, -
1392604, 1392620, -
1392625, 1392643, -
1392664, 1392712, -
1392723, 1392763, -
1392766, 1392802, -
1392805, 1392865, -
1392870, 1393164, -
1393171, 1393222, -
1393231, 1393267, -
1393272, 1393288, -
1393293, 1393323, -
1393345, 1393376, -
1393386, 1393469, -
1393481, 1393535, -
1393540, 1393635, -
1393642, 1393662, -
1393669, 1393729, -
1393732, 1393871, -
1393902, 1393930, -
1393940, 1394256, -
1394268, 1394299, -
1394315, 1394368, -
1394379, 1394431, -
1394436, 1394488, -
1394493, 1394516, -
1394521, 1395170, -
1395175, 1395191, -
1395193, 1395227, -
1395235, 1395252, -
1395273, 1396265, -
1396280, 1396490, -
1396503, 1396550, -
1396558, 1397650, -
1397658, 1397698, -
1397707, 1397758, -
1397763, 1397791, -
1397806, 1397822, -
1397830, 1397870, -
1397872, 1398079, -
1398113, 1398126, -
1398130, 1398147, -
1398164, 1398183, -
1398201, 1398238, -
1398254, 1398280, -
1398286, 1398301, -
1398326, 1398355, -
1398361, 1398641, -
1398654, 1398696, -
1398699, 1398752, -
1398757, 1399051, -
1399053, 1399082, -
1399088, 1399117, -
1399121, 1399644, -
1399653, 1399671, -
1399681, 1399699, -
1399704, 1399746, -
1399757, 1399771, -
1399777, 1400016, -
1400025, 1400059, -
1400066, 1400084, -
1400090, 1400351, -
1400361, 1400376, -
1400384, 1401209, -
1401221, 1401430, -
1401461, 1401850, -
1401875, 1401924, -
1401931, 1402282, -
1402301, 1402345, -
1402352, 1402386, -
1402412, 1402471, -
1402482, 1402499, -
1402503, 1402532, -
1402536, 1402561, -
1402563, 1402607, -
1402608, 1402825, -
1402831, 1402933, -
1402944, 1402993, -
1403001, 1403025, -
1403031, 1403063, -
1403064, 1403122, -
1403133, 1403177, -
1403178, 1403215, -
1403226, 1403372, -
1403376, 1403425, -
1403429, 1403461, -
1403463, 1403477, -
1403478, 1403534, -
1403562, 1403577, -
1403582, 1403656, -
1403659, 1403717, -
1403723, 1403778, -
1403798, 1404148, -
1404179, 1404209, -
1404216, 1404250, -
1404254, 1404300, -
1404301, 1404351, -
1404353, 1404402, -
1404403, 1404431, -
1404454, 1405317, -
1405323, 1405363, -
1405364, 1405401, -
1405403, 1405424, -
1405426, 1405732, -
1405767, 1405923, -
1405930, 1405973, -
1405981, 1405997, -
1406009, 1406037, -
1406045, 1406100, -
1406102, 1406119, -
1406131, 1406166, -
1406167, 1406255, -
1406275, 1406315, -
1406329, 1406606, -
1406610, 1406942, -
1406959, 1407126, -
1407130, 1407158, -
1407168, 1407434, -
1407443, 1407528, -
1407533, 1407585, -
1407605, 1407660, -
1407664, 1407688, -
1407744, 1407771, -
1407785, 1408018, -
1408022, 1408057, -
1408075, 1408127, -
1408136, 1408169, -
1408171, 1408206, -
1408216, 1408385, -
1408408, 1408427, -
1408431, 1408483, -
1408485, 1408505, -
1408516, 1408547, -
1408548, 1408625, -
1408633, 1408703, -
1408716, 1408991, -
1409011, 1409026, -
1409031, 1409079, -
1409081, 1409715, -
1409735, 1409842, -
1409843, 1409894, -
1409895, 1409944, -
1409945, 1409966, -
1409972, 1410002, -
1410035, 1410117, -
1410177, 1410200, -
1410209, 1410266, -
1410269, 1410338, -
1410340, 1411541, -
1411542, 1411677, -
1411678, 1412111, -
1412128, 1412162, -
1412167, 1412195, -
1412207, 1412243, -
1412246, 1412307, -
1412311, 1412336, -
1412338, 1412370, -
1412377, 1412423, -
1412428, 1412474, -
1412480, 1412502, -
1412507, 1412541, -
1412569, 1412601, -
1412615, 1412697, -
1412699, 1412855, -
1412869, 1413141, -
1413146, 1413182, -
1413191, 1413239, -
1413245, 1413382, -
1413394, 1413409, -
1413416, 1413441, -
1413442, 1413513, -
1413532, 1413544, -
1413565, 1413589, -
1413604, 1413672, -
1413681, 1413752, -
1413754, 1413789, -
1413791, 1413812, -
1413821, 1413845, -
1413885, 1413936, -
1413940, 1413962, -
1413971, 1413987, -
1413999, 1414039, -
1414045, 1414085, -
1414098, 1414119, -
1414120, 1414437, -
1414450, 1414475, -
1414489, 1414515, -
1414527, 1414556, -
1414561, 1414586, -
1414590, 1414622, -
1414637, 1414673, -
1414687, 1414718, -
1414722, 1414736, -
1414756, 1414789, -
1414799, 1414833, -
1414836, 1414848, -
1414861, 1414899, -
1414900, 1415076, -
1415077, 1415106, -
1415110, 1415151, -
1415160, 1415358, -
1415361, 1415373, -
1415417, 1415469, -
1415471, 1415523, -
1415525, 1415598, -
1415603, 1415674, -
1415717, 1415760, -
1415767, 1415807, -
1415816, 1415850, -
1415870, 1415898, -
1415905, 1415939, -
1415940, 1416009, -
1416013, 1416070, -
1416093, 1416131, -
1416154, 1416180, -
1416187, 1416213, -
1416229, 1416271, -
1416281, 1416304, -
1416323, 1419885, -
1419890, 1419928, -
1419932, 1420004, -
1420015, 1420088, -
1420102, 1420140, -
1420143, 1420167, -
1420168, 1420218, -
1420238, 1420268, -
1420273, 1420341, -
1420343, 1420430, -
1420431, 1420475, -
1420478, 1420510, -
1420515, 1420570, -
1420574, 1420731, -
1420738, 1420773, -
1420774, 1420829, -
1420848, 1420904, -
1420906, 1420963, -
1420974, 1421014, -
1421027, 1421088, -
1421102, 1421197, -
1421208, 1421250, -
1421298, 1421326, -
1421330, 1421374, -
1421381, 1421407, -
1421409, 1421491, -
1421506, 1421638, -
1421654, 1421724, -
1421742, 1421773, -
1421784, 1421806, -
1421814, 1421854, -
1421861, 1421903, -
1421904, 1421927, -
1421939, 1421970, -
1422014, 1422055, -
1422069, 1422109, -
1422111, 1422145, -
1422151, 1423022, -
1423029, 1423070, -
1423083, 1423166, -
1423177, 1423199, -
1423204, 1423220, -
1423222, 1423243, -
1423246, 1423300, -
1423314, 1423351, -
1423357, 1423372, -
1423377, 1423435, -
1423438, 1423459, -
1423460, 1423483, -
1423486, 1423546, -
1423549, 1423652, -
1423657, 1423671, -
1423679, 1423694, -
1423696, 1423740, -
1423744, 1423790, -
1423810, 1423870, -
1423881, 1423973, -
1423986, 1424156, -
1424186, 1424221, -
1424235, 1424264, -
1424276, 1424314, -
1424319, 1424352, -
1424364, 1424386, -
1424391, 1424435, -
1424461, 1424501, -
1424506, 1424579, -
1424591, 1424624, -
1424628, 1424669, -
1424689, 1425013, -
1425017, 1425778, -
1425818, 1425894, -
1425902, 1425943, -
1425945, 1426001, -
1426007, 1426057, -
1426073, 1426090, -
1426094, 1426114, -
1426125, 1426150, -
1426177, 1426826, -
1426850, 1426867, -
1426868, 1426901, -
1426906, 1426931, -
1426948, 1426967, -
1426971, 1427041, -
1427047, 1427090, -
1427100, 1427133, -
1427138, 1427157, -
1427158, 1427611, -
1427614, 1427627, -
1427633, 1427695, -
1427713, 1427732, -
1427743, 1427761, -
1427770, 1427800, -
1427808, 1427846, -
1427848, 1427869, -
1427877, 1427903, -
1427911, 1427966, -
1427968, 1427985, -
1427989, 1428023, -
1428040, 1428109, -
1428115, 1428152, -
1428177, 1428224, -
1428225, 1428253, -
1428267, 1428293, -
1428315, 1428359, -
1428361, 1428437, -
1428457, 1428531, -
1428549, 1428610, -
1428614, 1428643, -
1428660, 1428706, -
1428720, 1428769, -
1428770, 1428893, -
1428901, 1428996, -
1429001, 1429030, -
1429034, 1429188, -
1429204, 1429230, -
1429232, 1429375, -
1429380, 1429423, -
1429455, 1429492, -
1429500, 1429944, -
1429950, 1429982, -
1430012, 1430077, -
1430081, 1430134, -
1430151, 1430170, -
1430175, 1430223, -
1430259, 1430293, -
1430300, 1430417, -
1430427, 1430445, -
1430452, 1430514, -
1430526, 1430573, -
1430577, 1430642, -
1430651, 1430706, -
1430707, 1430776, -
1430782, 1430864, -
1430902, 1430922, -
1430934, 1430966, -
1430979, 1431036, -
1431074, 1431128, -
1431173, 1431270, -
1431305, 1431329, -
1431332, 1431393, -
1431400, 1431427, -
1431432, 1431541, -
1431544, 1431789, -
1431821, 1431857, -
1431895, 1432022, -
1432063, 1432085, -
1432147, 1432216, -
1432251, 1432709, -
1432731, 1432751, -
1432762, 1432810, -
1432813, 1432840, -
1432857, 1432868, -
1432877, 1432929, -
1432932, 1432979, -
1432990, 1433057, -
1433063, 1433106, -
1433112, 1433162, -
1433165, 1433211, -
1433219, 1433266, -
1433288, 1433325, -
1433336, 1433606, -
1433617, 1433649, -
1433663, 1433787, -
1433791, 1433832, -
1433834, 1433848, -
1433862, 1433902, -
1433910, 1433941, -
1433958, 1434197, -
1434200, 1434530, -
1434569, 1434614, -
1434666, 1434970, -
1434971, 1435336, -
1435361, 1435468, -
1435478, 1435662, -
1435673, 1436754, -
1436768, 1436867, -
1436871, 1436888, -
1436901, 1436917, -
1436931, 1437140, -
1437151, 1437184, -
1437189, 1437211, -
1437223, 1437248, -
1437268, 1437298, -
1437299, 1437382, -
1437414, 1437433, -
1437474, 1437496, -
1437507, 1437526, -
1437549, 1437588, -
1437592, 1437775, -
1437782, 1437880, -
1437887, 1439417, -
1439419, 1439483, -
1439484, 1439505, -
1439535, 1439590, -
1439595, 1439790, -
1439791, 1439834, -
1439838, 1439877, -
1439922, 1439961, -
1439977, 1440138, -
1440146, 1440195, -
1440197, 1440213, -
1440221, 1440594, -
1440598, 1440636, -
1440638, 1440655, -
1440658, 1440675, -
1440703, 1440729, -
1440736, 1440775, -
1440777, 1441398, -
1441402, 1441431, -
1441442, 1441476, -
1441481, 1441519, -
1441531, 1441620, -
1441639, 1441683, -
1441711, 1441751, -
1441805, 1441856, -
1441865, 1441966, -
1441973, 1442009, -
1442015, 1442046, -
1442061, 1442078, -
1442109, 1442151, -
1442156, 1442233, -
1442258, 1442288, -
1442296, 1442369, -
1442384, 1442430, -
1442458, 1442470, -
1442496, 1442519, -
1442521, 1442537, -
1442540, 1442817, -
1442830, 1442955, -
1442963, 1443218, -
1443222, 1443236, -
1443252, 1443276, -
1443280, 1443335, -
1443346, 1447858, -
1447866, 1447917, -
1447932, 1448020, -
1448045, 1448104, -
1448134, 1448183, -
1448184, 1448222, -
1448232, 1448246, -
1448248, 1448284, -
1448304, 1448320, -
1448343, 1448371, -
1448391, 1448492, -
1448496, 1448518, -
1448527, 1449464, -
1449470, 1449495, -
1449497, 1449543, -
1449551, 1449564, -
1449565, 1449582, -
1449587, 1449600, -
1449605, 1449615, -
1449619, 1449639, -
1449640, 1449691, -
1449695, 1449708, -
1449709, 1449726, -
1449731, 1449744, -
1449745, 1449762, -
1449767, 1450020, -
1450024, 1450066, -
1450075, 1450119, -
1450126, 1450177, -
1450181, 1450194, -
1450198, 1450294, -
1450304, 1450316, -
1450322, 1450341, -
1450345, 1450359, -
1450361, 1450377, -
1450378, 1450407, -
1450409, 1450425, -
1450426, 1450530, -
1450535, 1450550, -
1450556, 1450569, -
1450574, 1450585, -
1450586, 1450657, -
1450664, 1450677, -
1450682, 1450695, -
1450700, 1450713, -
1450718, 1450740, -
1450742, 1450754, -
1450757, 1450770, -
1450775, 1450785, -
1450793, 1450812, -
1450814, 1450829, -
1450841, 1450860, -
1450862, 1450877, -
1450878, 1451078, -
1451090, 1451100, -
1451102, 1451117, -
1451118, 1452300, -
1452307, 1452337, -
1452364, 1452424, -
1452428, 1452447, -
1452453, 1452469, -
1452483, 1452509, -
1452530, 1452862, -
1452864, 1452904, -
1452906, 1452937, -
1452969, 1453259, -
1453260, 1453294, -
1453313, 1453338, -
1453361, 1453386, -
1453401, 1453439, -
1453451, 1453473, -
1453478, 1453524, -
1453529, 1453629, -
1453638, 1453706, -
1453724, 1453764, -
1453825, 1454604, -
1454609, 1454646, -
1454653, 1454673, -
1454675, 1454732, -
1454741, 1454781, -
1454802, 1454862, -
1454870, 1455006, -
1455014, 1455050, -
1455074, 1455113, -
1455129, 1455171, -
1455188, 1456534, -
1456550, 1456601, -
1456630, 1456650, -
1456666, 1456737, -
1456769, 1456824, -
1456844, 1456882, -
1456903, 1456968, -
1457000, 1457227, -
1457234, 1457447, -
1457451, 1457506, -
1457510, 1457534, -
1457536, 1457565, -
1457567, 1457601, -
1457604, 1457662, -
1457672, 1457714, -
1457747, 1457808, -
1457825, 1457983, -
1457990, 1458048, -
1458067, 1458087, -
1458100, 1458137, -
1458144, 1458184, -
1458188, 1458252, -
1458273, 1458297, -
1458308, 1458343, -
1458373, 1458389, -
1458398, 1458454, -
1458485, 1458533, -
1458570, 1458658, -
1458659, 1458712, -
1458716, 1458751, -
1458758, 1458822, -
1458833, 1458874, -
1458938, 1458992, -
1459000, 1459052, -
1459055, 1459086, -
1459095, 1459126, -
1459140, 1459364, -
1459368, 1459400, -
1459407, 1459438, -
1459460, 1459489, -
1459490, 1459526, -
1459528, 1459600, -
1459603, 1459621, -
1459635, 1459885, -
1459888, 1459909, -
1459916, 1460037, -
1460040, 1460081, -
1460088, 1460124, -
1460141, 1460188, -
1460192, 1460222, -
1460232, 1460430, -
1460450, 1460503, -
1460507, 1460551, -
1460558, 1460742, -
1460755, 1460782, -
1460789, 1460811, -
1460814, 1460892, -
1460902, 1460947, -
1460949, 1460962, -
1460974, 1460992, -
1460999, 1461102, -
1461131, 1461173, -
1461182, 1461203, -
1461207, 1461246, -
1461278, 1461327, -
1461373, 1461429, -
1461459, 1461478, -
1461499, 1461530, -
1461535, 1461568, -
1461617, 1461652, -
1461667, 1461679, -
1461730, 1461772, -
1461777, 1461805, -
1461831, 1462058, -
1462063, 1462110, -
1462115, 1462163, -
1462178, 1462203, -
1462222, 1462269, -
1462274, 1462335, -
1462341, 1462389, -
1462393, 1462456, -
1462478, 1462551, -
1462556, 1462581, -
1462588, 1462619, -
1462624, 1462669, -
1462675, 1462786, -
1462810, 1463018, -
1463031, 1463087, -
1463094, 1463209, -
1463211, 1463224, -
1463233, 1463321, -
1463324, 1463529, -
1463537, 1464431, -
1464469, 1464579, -
1464589, 1464637, -
1464640, 1464699, -
1464700, 1464716, -
1464719, 1464729, -
1464737, 1464764, -
1464779, 1464795, -
1464797, 1464856, -
1464859, 1464882, -
1464886, 1464912, -
1464917, 1466963, -
1466968, 1466981, -
1466985, 1467407, -
1467412, 1467434, -
1467442, 1467458, -
1467460, 1467476, -
1467478, 1467509, -
1467514, 1467527, -
1467532, 1467545, -
1467556, 1467568, -
1467571, 1467584, -
1467592, 1467683, -
1467684, 1467701, -
1467702, 1467716, -
1467727, 1467746, -
1467748, 1467764, -
1467766, 1467893, -
1467901, 1467920, -
1467928, 1467946, -
1467951, 1467990, -
1467997, 1468086, -
1468102, 1468343, -
1468352, 1468385, -
1468389, 1468482, -
1468484, 1468572, -
1468581, 1468650, -
1468655, 1468673, -
1468691, 1468715, -
1468736, 1468794, -
1468811, 1468822, -
1468876, 1470087, -
1470091, 1470394, -
1470400, 1470441, -
1470453, 1470547, -
1470549, 1470605, -
1470615, 1470649, -
1470663, 1470734, -
1470745, 1470769, -
1470772, 1470910, -
1470914, 1470962, -
1470982, 1471413, -
1471418, 1471455, -
1471457, 1472580, -
1472609, 1472652, -
1472691, 1472703, -
1472721, 1472735, -
1472740, 1472766, -
1472776, 1472862, -
1472873, 1472936, -
1472958, 1472987, -
1472992, 1473009, -
1473020, 1473039, -
1473041, 1473075, -
1473078, 1473139, -
1473143, 1473182, -
1473188, 1473238, -
1473242, 1473258, -
1473275, 1473638, -
1473641, 1473906, -
1473915, 1473959, -
1473964, 1474034, -
1474078, 1475601, -
1475630, 1476782, -
1476788, 1476908, -
1476909, 1476960, -
1476978, 1477004, -
1477019, 1477049, -
1477051, 1477090, -
1477110, 1477364, -
1477383, 1477420, -
1477424, 1477447, -
1477454, 1477476, -
1477490, 1477512, -
1477516, 1477547, -
1477561, 1477590, -
1477594, 1477613, -
1477617, 1477683, -
1477696, 1477731, -
1477744, 1477834, -
1477843, 1477875, -
1477879, 1477907, -
1477917, 1477935, -
1477940, 1477983, -
1477995, 1478033, -
1478071, 1478096, -
1478114, 1484575, -
1484579, 1485636, -
1485648, 1485662, -
1485677, 1485732, -
1485734, 1485783, -
1485789, 1485848, -
1485852, 1487068, -
1487081, 1487107, -
1487108, 1487125, -
1487142, 1487172, -
1487177, 1487196, -
1487204, 1487226, -
1487231, 1487291, -
1487294, 1487351, -
1487373, 1487432, -
1487440, 1487541, -
1487553, 1487779, -
1487790, 1487824, -
1487828, 1487875, -
1487881, 1487915, -
1487927, 1487965, -
1487976, 1488021, -
1488046, 1488080, -
1488085, 1488104, -
1488112, 1488138, -
1488145, 1488257, -
1488259, 1488287, -
1488301, 1488322, -
1488341, 1488376, -
1488386, 1488460, -
1488465, 1488511, -
1488514, 1488570, -
1488621, 1488649, -
1488656, 1488687, -
1488723, 1488775, -
1488807, 1488874, -
1488884, 1488931, -
1488941, 1489326, -
1489338, 1489367, -
1489378, 1489589, -
1489593, 1489647, -
1489650, 1490109, -
1490116, 1490453, -
1490501, 1492190, -
1492199, 1492233, -
1492234, 1492261, -
1492267, 1492287, -
1492315, 1498785, -
1498806, 1498832, -
1498839, 1498851, -
1498855, 1498893, -
1498907, 1498964, -
1498981, 1499025, -
1499035, 1499048, -
1499058, 1499085, -
1499093, 1499121, -
1499125, 1499138, -
1499140, 1499903, -
1499922, 1499988, -
1499991, 1500173, -
1500176, 1500210, -
1500211, 1500234, -
1500247, 1500290, -
1500291, 1500341, -
1500357, 1500491, -
1500494, 1500625, -
1500629, 1500653, -
1500657, 1500702, -
1500706, 1504449, -
1504453, 1504472, -
1504473, 1504757, -
1504763, 1504870, -
